epName,true_slack,pred_slack,diff_slack,true_arr,pred_arr,diff_arr,required,spName,riseFall
text_out_reg[64]/D,-31.0802001953125,-31.0802001953125,0.0,547.16650390625,547.1664428710938,6.103515625e-05,516.0862426757812,sa30_reg[7]/CLK,rise
text_in_r_reg[94]/D,175.59210205078125,175.59210205078125,0.0,79.58688354492188,79.58688354492188,0.0,255.17898559570312,text_in_r_reg[94]/CLK,rise
text_out_reg[14]/D,-114.69744873046875,-114.69744873046875,0.0,357.6173400878906,357.6173400878906,0.0,242.91989135742188,u0_w_reg[3][14]/CLK,fall
u0_w_reg[1][31]/D,-65.69329833984375,-65.69329833984375,0.0,572.7728271484375,572.77294921875,-0.0001220703125,507.07965087890625,u0_w_reg[3][16]/CLK,fall
text_out_reg[4]/D,-122.51800537109375,-122.51800537109375,0.0,536.33642578125,536.3363647460938,6.103515625e-05,413.818359375,sa32_reg[1]/CLK,rise
u0_r0_out_reg[31]/D,-33.1297607421875,-33.1297607421875,0.0,607.6292724609375,607.6292724609375,0.0,574.49951171875,u0_r0_rcnt_reg[0]/CLK,rise
dcnt_reg[3]/D,-37.5836181640625,-37.5836181640625,0.0,599.0369262695312,599.0369873046875,-6.103515625e-05,561.453369140625,dcnt_reg[0]/CLK,rise
sa23_reg[2]/D,96.24163818359375,96.24163818359375,0.0,151.27392578125,151.27392578125,0.0,247.51556396484375,u0_w_reg[3][10]/CLK,rise
sa13_reg[3]/D,-187.26473999023438,-187.26473999023438,0.0,496.1431884765625,496.1431884765625,0.0,308.8784484863281,text_in_r_reg[19]/CLK,rise
u0_w_reg[1][13]/D,-271.9471435546875,-271.9471435546875,0.0,544.4918212890625,544.4917602539062,6.103515625e-05,272.54461669921875,u0_w_reg[3][3]/CLK,fall
text_in_r_reg[92]/D,138.73297119140625,138.73297119140625,0.0,486.735595703125,486.735595703125,0.0,625.4685668945312,text_in_r_reg[92]/CLK,rise
u0_w_reg[1][20]/D,-64.36767578125,-64.36767578125,0.0,552.8353881835938,552.8353881835938,0.0,488.46771240234375,u0_w_reg[3][15]/CLK,rise
u0_w_reg[3][0]/D,-137.54412841796875,-137.54412841796875,0.0,559.6787109375,559.6787719726562,-6.103515625e-05,422.1346435546875,u0_w_reg[3][29]/CLK,rise
u0_w_reg[1][26]/D,-145.44583129882812,-145.44583129882812,0.0,579.763427734375,579.7633666992188,6.103515625e-05,434.3175354003906,u0_w_reg[3][16]/CLK,fall
text_in_r_reg[5]/D,180.73544311523438,180.73544311523438,0.0,76.37330627441406,76.37329864501953,7.62939453125e-06,257.1087341308594,text_in_r_reg[5]/CLK,rise
u0_w_reg[0][1]/D,-101.89642333984375,-101.89642333984375,0.0,551.1206665039062,551.1207275390625,-6.103515625e-05,449.22430419921875,u0_w_reg[3][29]/CLK,fall
sa12_reg[4]/D,63.044647216796875,63.044647216796875,0.0,434.69091796875,434.6908874511719,3.0517578125e-05,497.73553466796875,text_in_r_reg[52]/CLK,rise
text_out_reg[62]/D,-231.34365844726562,-231.34365844726562,0.0,527.5518798828125,527.5518188476562,6.103515625e-05,296.2081604003906,sa02_reg[1]/CLK,rise
text_in_r_reg[83]/D,136.45541381835938,136.45541381835938,0.0,491.62811279296875,491.6280822753906,3.0517578125e-05,628.08349609375,text_in_r_reg[83]/CLK,rise
text_in_r_reg[95]/D,132.96728515625,132.96728515625,0.0,480.8175048828125,480.8175048828125,0.0,613.7847900390625,text_in_r_reg[95]/CLK,rise
text_out_reg[12]/D,-112.44952392578125,-112.44952392578125,0.0,532.0574951171875,532.0574951171875,0.0,419.60797119140625,sa21_reg[7]/CLK,rise
sa30_reg[1]/D,16.73077392578125,16.73077392578125,0.0,484.1807861328125,484.1807861328125,0.0,500.91156005859375,text_in_r_reg[97]/CLK,rise
sa11_reg[4]/D,19.494903564453125,19.494903564453125,0.0,494.7736511230469,494.7736511230469,0.0,514.2685546875,text_in_r_reg[84]/CLK,rise
u0_w_reg[3][31]/D,-131.4071044921875,-131.4071044921875,0.0,568.8773193359375,568.87744140625,-0.0001220703125,437.4703369140625,u0_w_reg[3][16]/CLK,rise
sa30_reg[3]/D,15.523529052734375,15.523529052734375,0.0,484.38311767578125,484.3830871582031,3.0517578125e-05,499.9066162109375,text_in_r_reg[99]/CLK,rise
text_out_reg[66]/D,-206.681640625,-206.681640625,0.0,545.4388427734375,545.4387817382812,6.103515625e-05,338.75714111328125,sa30_reg[7]/CLK,rise
u0_w_reg[3][22]/D,-306.0652770996094,-306.0652770996094,0.0,555.0213623046875,555.0213623046875,0.0,248.95608520507812,u0_w_reg[3][15]/CLK,rise
u0_w_reg[1][7]/D,-40.4544677734375,-40.4544677734375,0.0,561.7532958984375,561.7532958984375,0.0,521.298828125,u0_w_reg[3][25]/CLK,fall
text_out_reg[34]/D,-36.05877685546875,-36.05877685546875,0.0,540.384765625,540.3847045898438,6.103515625e-05,504.325927734375,sa31_reg[7]/CLK,rise
text_in_r_reg[121]/D,141.14682006835938,141.14682006835938,0.0,483.55999755859375,483.5600280761719,-3.0517578125e-05,624.7068481445312,text_in_r_reg[121]/CLK,rise
text_in_r_reg[108]/D,141.30947875976562,141.30947875976562,0.0,479.3481140136719,479.3481140136719,0.0,620.6575927734375,text_in_r_reg[108]/CLK,rise
text_in_r_reg[82]/D,131.18112182617188,131.18112182617188,0.0,422.0194091796875,422.0194396972656,-3.0517578125e-05,553.2005615234375,text_in_r_reg[82]/CLK,rise
text_in_r_reg[31]/D,129.441650390625,129.441650390625,0.0,484.14605712890625,484.14605712890625,0.0,613.5877075195312,text_in_r_reg[31]/CLK,rise
u0_w_reg[0][31]/D,15.334716796875,15.334716796875,0.0,553.8641967773438,553.8642578125,-6.103515625e-05,569.198974609375,u0_w_reg[3][16]/CLK,rise
sa23_reg[6]/D,-138.8143310546875,-138.8143310546875,0.0,376.4552001953125,376.4552001953125,0.0,237.640869140625,u0_w_reg[3][14]/CLK,rise
sa01_reg[2]/D,69.20181274414062,69.20181274414062,0.0,434.7846984863281,434.7846984863281,0.0,503.98651123046875,text_in_r_reg[90]/CLK,rise
text_in_r_reg[124]/D,172.8494415283203,172.8494415283203,0.0,84.10597229003906,84.10597229003906,0.0,256.9554138183594,text_in_r_reg[124]/CLK,rise
text_out_reg[90]/D,-23.36676025390625,-23.36676025390625,0.0,551.5979614257812,551.5979614257812,0.0,528.231201171875,sa01_reg[1]/CLK,rise
u0_w_reg[3][3]/D,-73.39154052734375,-73.39154052734375,0.0,554.7981567382812,554.7982177734375,-6.103515625e-05,481.40667724609375,u0_w_reg[3][25]/CLK,rise
text_in_r_reg[100]/D,133.10781860351562,133.10781860351562,0.0,479.5841064453125,479.5840759277344,3.0517578125e-05,612.69189453125,text_in_r_reg[100]/CLK,rise
u0_w_reg[2][10]/D,-92.9742431640625,-92.9742431640625,0.0,540.39013671875,540.3901977539062,-6.103515625e-05,447.41595458984375,u0_w_reg[3][3]/CLK,fall
text_out_reg[26]/D,20.131256103515625,20.131256103515625,0.0,455.42919921875,455.4291687011719,3.0517578125e-05,475.5604248046875,sa03_reg[1]/CLK,rise
sa33_reg[7]/D,-47.39141845703125,-47.39141845703125,0.0,505.57159423828125,505.57159423828125,0.0,458.18017578125,text_in_r_reg[7]/CLK,rise
text_out_reg[83]/D,23.82061767578125,23.82061767578125,0.0,535.914306640625,535.914306640625,0.0,559.7349243164062,sa12_reg[1]/CLK,rise
u0_w_reg[0][26]/D,-50.247314453125,-50.247314453125,0.0,570.8745727539062,570.8745727539062,0.0,520.6272583007812,u0_w_reg[3][16]/CLK,fall
text_in_r_reg[110]/D,173.81187438964844,173.81187438964844,0.0,83.06269836425781,83.06269836425781,0.0,256.87457275390625,text_in_r_reg[110]/CLK,rise
sa23_reg[0]/D,-89.50045776367188,-89.50045776367188,0.0,493.08270263671875,493.0827331542969,-3.0517578125e-05,403.582275390625,text_in_r_reg[8]/CLK,rise
text_in_r_reg[27]/D,131.67947387695312,131.67947387695312,0.0,493.08123779296875,493.0812683105469,-3.0517578125e-05,624.7607421875,text_in_r_reg[27]/CLK,rise
text_in_r_reg[118]/D,178.5850830078125,178.5850830078125,0.0,78.1103286743164,78.1103286743164,0.0,256.6954040527344,text_in_r_reg[118]/CLK,rise
text_in_r_reg[104]/D,137.205078125,137.205078125,0.0,475.24853515625,475.24853515625,0.0,612.45361328125,text_in_r_reg[104]/CLK,rise
u0_w_reg[3][27]/D,-235.51507568359375,-235.51507568359375,0.0,561.96826171875,561.9681396484375,0.0001220703125,326.45306396484375,u0_w_reg[3][23]/CLK,rise
text_out_reg[117]/D,-41.53717041015625,-41.53717041015625,0.0,551.9442138671875,551.9441528320312,6.103515625e-05,510.406982421875,sa11_reg[7]/CLK,rise
text_in_r_reg[125]/D,172.07159423828125,172.07159423828125,0.0,84.72705841064453,84.72705078125,7.62939453125e-06,256.79864501953125,text_in_r_reg[125]/CLK,rise
text_in_r_reg[12]/D,135.52993774414062,135.52993774414062,0.0,415.53619384765625,415.5361633300781,3.0517578125e-05,551.0661010742188,text_in_r_reg[12]/CLK,rise
text_out_reg[1]/D,-71.63241577148438,-71.63241577148438,0.0,540.2691650390625,540.2691040039062,6.103515625e-05,468.6366882324219,sa32_reg[7]/CLK,rise
text_out_reg[88]/D,18.57415771484375,18.57415771484375,0.0,540.4990234375,540.4990234375,0.0,559.0731811523438,sa01_reg[1]/CLK,rise
text_in_r_reg[115]/D,142.0498046875,142.0498046875,0.0,480.16650390625,480.16650390625,0.0,622.21630859375,text_in_r_reg[115]/CLK,rise
text_out_reg[113]/D,-11.858154296875,-11.858154296875,0.0,543.60986328125,543.6099853515625,-0.0001220703125,531.7518310546875,sa11_reg[3]/CLK,rise
text_in_r_reg[21]/D,142.26953125,142.26953125,0.0,481.76336669921875,481.76336669921875,0.0,624.0328979492188,text_in_r_reg[21]/CLK,rise
text_out_reg[112]/D,-57.303863525390625,-57.303863525390625,0.0,543.233154296875,543.233154296875,0.0,485.9292907714844,sa11_reg[4]/CLK,rise
text_in_r_reg[96]/D,138.54638671875,138.54638671875,0.0,416.019775390625,416.019775390625,0.0,554.566162109375,text_in_r_reg[96]/CLK,rise
text_in_r_reg[13]/D,131.44772338867188,131.44772338867188,0.0,496.3373107910156,496.3373107910156,0.0,627.7850341796875,text_in_r_reg[13]/CLK,rise
u0_w_reg[0][29]/D,9.7430419921875,9.7430419921875,0.0,552.1837158203125,552.1837768554688,-6.103515625e-05,561.9268188476562,u0_w_reg[3][16]/CLK,rise
text_in_r_reg[90]/D,136.16845703125,136.16845703125,0.0,418.1180419921875,418.1180419921875,0.0,554.2864990234375,text_in_r_reg[90]/CLK,rise
